CLIENT_ID,TOTAL_ACCOUNTS,DEPOSITS,WITHDRAWALS,TOTAL_DEPOSITS_AMOUNT,TOTAL_WITHDRAWALS_AMOUNT,LAST_BALANCE,MAX_LN,TOTAL_LOANS,FIDO_SCORE_AT_SIGNUP,AGE,GENDER,REGION,INCOME_VALUE,CUST_LOCATION,LOAN_SEGMENT,BEHAVIORAL_SEGMENT,FIRST_ACCOUNT_LIFE_DAYS,FIRST_ACCOUNT_CLOSED_DATE,FIRST_ACCOUNT_STATE,SAVINGS_TIMING_CATEGORY,SIMPLIFIED_TIMING,DAYS_DISBURSEMENT_TO_SAVINGS,DAYS_REPAYMENT_TO_SAVINGS,REPAYMENT_STATE,PRIMARY_TIMING_CATEGORY,FIRST_ACCOUNT_STATUS,MONTHLY_DEPOSIT_FREQUENCY,MONTHLY_WITHDRAWAL_FREQUENCY,DAYS_ACTIVE
004312670,1,2,0,30.0000000000,0.0000000000,30.0200000000,16,17,465,26,MALE,Ashanti Region,351 GHS - 700 GHS,Sekyere East District,high_ln_savers,savers,28,,ACTIVE,before_disbursement,before_disbursement,-25,,PENDING,before_disbursement,still_active,2.000000,0.000000,2
004342552,1,1,0,200.0000000000,0.0000000000,200.0000000000,0,1,371,26,MALE,Greater Accra Region,Above 1800 GHS,Adenta Municipal,low_ln_savers,savers,37,,ACTIVE,after_loan_closed,after_loan_closed,15,8,PAID,after_loan_closed,still_active,1.000000,0.000000,0
004362960,1,1,2,50.0000000000,-30.0000000000,20.2000000000,20,21,444,39,MALE,Accra,351 GHS - 700 GHS,Ablekuma,high_ln_savers,savers,50,,ACTIVE,with_active_loan,with_active_loan,44,,LATE,with_active_loan,still_active,1.000000,2.000000,20
004368900,1,5,1,600.0000000000,-580.0000000000,20.9300000000,9,10,484,36,MALE,Volta Region,Above 1800 GHS,Akatsi South District,high_ln_savers,savers,51,,ACTIVE,before_disbursement,before_disbursement,-24,,PENDING,before_disbursement,still_active,5.000000,1.000000,26
004387829,1,1,0,51.0000000000,0.0000000000,51.0000000000,2,3,374,20,MALE,Greater Accra Region,1401 GHS - 1800 GHS,Adenta Municipal,low_ln_savers,savers,13,,ACTIVE,with_active_loan,with_active_loan,1,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
004394886,2,9,3,536.0000000000,-100.0100000000,436.6800000000,2,3,444,24,FEMALE,Ashanti Region,Above 1800 GHS,Juaben Municipal,low_ln_savers,savers,1,2025-09-04 15:23:14.000,CLOSED,before_disbursement,before_disbursement,-43,,,before_disbursement,closed,9.000000,3.000000,41
004454044,2,3,5,2250.0000000000,-750.0600000000,1504.2900000000,5,6,292,27,MALE,Ashanti Region,Below 350 GHS,Bekwai Municipal,mid_ln_savers,wallet_users,6,2025-10-03 17:30:07.000,CLOSED,with_active_loan,with_active_loan,112,,LATE,with_active_loan,closed,3.000000,5.000000,18
004510869,1,5,3,510.0000000000,-390.0000000000,121.6100000000,5,6,392,22,FEMALE,Volta Region,701 GHS - 1000 GHS,Keta Municipal,mid_ln_savers,savers,25,,ACTIVE,after_loan_closed,after_loan_closed,17,-11,PAID,after_loan_closed,still_active,5.000000,3.000000,23
004610941,1,4,2,230.0000000000,-210.0000000000,20.4100000000,3,4,332,32,MALE,Central Region,351 GHS - 700 GHS,Abura/ Asebu/ Kwamankese District,mid_ln_savers,savers,28,,ACTIVE,before_disbursement,before_disbursement,-5,,PENDING,before_disbursement,still_active,4.000000,2.000000,11
004629430,1,4,0,55.0000000000,0.0000000000,55.1300000000,8,9,552,37,FEMALE,Greater Accra Region,1001 GHS - 1400 GHS,Tema Metropolitan,high_ln_savers,savers,18,,ACTIVE,before_disbursement,before_disbursement,-3,,PENDING,before_disbursement,still_active,4.000000,0.000000,13
004716231,1,5,9,1200.1100000000,-1180.1100000000,23.1000000000,32,33,486,40,MALE,Accra,Above 1800 GHS,Sowutuom,high_ln_savers,savers,191,,ACTIVE,before_disbursement,before_disbursement,-176,,PENDING,before_disbursement,still_active,2.500000,4.500000,80
004764630,1,10,4,470.0000000000,-450.0000000000,21.2000000000,21,22,516,32,FEMALE,Central Region,351 GHS - 700 GHS,Kasoa,high_ln_savers,savers,135,,ACTIVE,before_disbursement,before_disbursement,-102,,PENDING,before_disbursement,still_active,10.000000,4.000000,53
004788493,1,4,1,160.0000000000,-0.0400000000,161.6300000000,19,20,423,28,FEMALE,Accra,Below 350 GHS,Ablekuma,high_ln_savers,savers,142,,ACTIVE,before_disbursement,before_disbursement,-27,,PENDING,before_disbursement,still_active,1.333333,0.333333,73
004827236,1,2,0,50.0000000000,0.0000000000,50.0400000000,4,5,437,33,FEMALE,Upper East Region,1401 GHS - 1800 GHS,Bolgatanga East District,mid_ln_savers,savers,42,,ACTIVE,before_disbursement,before_disbursement,-29,,PENDING,before_disbursement,still_active,2.000000,0.000000,4
004892057,1,7,5,595.0000000000,-560.0000000000,36.7000000000,10,11,356,45,MALE,Greater Accra Region,Above 1800 GHS,Ablekuma West Municipal,high_ln_savers,wallet_users,30,,ACTIVE,with_active_loan,with_active_loan,2,-29,PARTIALLY_PAID,with_active_loan,still_active,7.000000,5.000000,25
004926844,1,2,0,700.0000000000,0.0000000000,708.0600000000,29,30,704,28,MALE,Ashanti Region,Above 1800 GHS,Other,high_ln_savers,ultra_savers,66,,ACTIVE,before_disbursement,before_disbursement,-3,,PENDING,before_disbursement,still_active,1.000000,0.000000,62
005011961,1,6,3,1600.0000000000,-1580.0000000000,23.3200000000,15,16,445,24,MALE,Central Region,351 GHS - 700 GHS,Kasoa,high_ln_savers,savers,49,,ACTIVE,with_active_loan,with_active_loan,24,,PENDING,with_active_loan,still_active,3.000000,1.500000,37
005035125,1,1,0,20.0000000000,0.0000000000,20.0000000000,-1,,6,28,MALE,Eastern Region,1401 GHS - 1800 GHS,Aburi,non_eligible_savers,savers,45,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
005205725,1,3,1,120.0000000000,-100.0000000000,20.1600000000,24,25,466,29,FEMALE,Tema,701 GHS - 1000 GHS,Tema Metropolitan,high_ln_savers,savers,77,,ACTIVE,with_active_loan,with_active_loan,39,,PENDING,with_active_loan,still_active,3.000000,1.000000,6
005205810,1,7,0,225.0000000000,0.0000000000,226.1600000000,13,14,367,53,MALE,Greater Accra Region,Above 1800 GHS,Ayawaso Central Municipal,high_ln_savers,savers,34,,ACTIVE,before_disbursement,before_disbursement,-17,,PENDING,before_disbursement,still_active,7.000000,0.000000,32
005309116,1,1,0,20.0000000000,0.0000000000,20.0000000000,6,7,328,25,MALE,Central Region,351 GHS - 700 GHS,Cape Coast,mid_ln_savers,savers,15,,ACTIVE,before_disbursement,before_disbursement,-1,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
005423592,1,3,0,50.0000000000,0.0000000000,50.3600000000,8,9,395,36,MALE,Volta Region,Above 1800 GHS,Akatsi South District,high_ln_savers,savers,52,,ACTIVE,before_disbursement,before_disbursement,-36,,PENDING,before_disbursement,still_active,1.500000,0.000000,36
005639140,1,10,5,1450.0000000000,-700.0000000000,751.7300000000,8,9,481,34,MALE,Greater Accra Region,701 GHS - 1000 GHS,Tema West Municipal,high_ln_savers,ultra_savers,52,,ACTIVE,before_disbursement,before_disbursement,-36,,PENDING,before_disbursement,still_active,5.000000,2.500000,48
005662779,1,10,0,160.0000000000,0.0000000000,160.8900000000,6,7,425,44,FEMALE,Bono Region,Above 1800 GHS,Sunyani Municipal,mid_ln_savers,savers,48,,ACTIVE,before_disbursement,before_disbursement,-19,,PENDING,before_disbursement,still_active,5.000000,0.000000,37
005876931,1,1,0,20.0000000000,0.0000000000,20.0000000000,1,2,250,24,FEMALE,Accra,701 GHS - 1000 GHS,Agbogba,low_ln_savers,savers,39,,ACTIVE,after_loan_closed,after_loan_closed,21,-3,PAID,after_loan_closed,still_active,1.000000,0.000000,0
005975800,1,1,0,100.0000000000,0.0000000000,100.0000000000,-1,,264,26,MALE,Western North Region,1001 GHS - 1400 GHS,Sefwi Wiawso Municipal,eligible_no_loan_savers,savers,2,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
006101977,1,4,6,1735.0000000000,-1640.0000000000,100.5400000000,13,14,507,41,FEMALE,Greater Accra Region,Above 1800 GHS,Tema Metropolitan,high_ln_savers,savers,52,,ACTIVE,before_disbursement,before_disbursement,-31,-48,PAID,before_disbursement,still_active,2.000000,3.000000,48
006164279,1,5,4,400.0000000000,-380.0000000000,22.1900000000,26,27,635,36,FEMALE,Eastern Region,701 GHS - 1000 GHS,Kade,high_ln_savers,savers,168,,ACTIVE,before_disbursement,before_disbursement,-45,,PENDING,before_disbursement,still_active,2.500000,2.000000,79
006205653,1,3,1,220.0000000000,-200.0000000000,20.8700000000,31,32,413,26,MALE,Central Region,1401 GHS - 1800 GHS,Ewutu Breku,high_ln_savers,savers,142,,ACTIVE,before_disbursement,before_disbursement,-93,,LATE,before_disbursement,still_active,3.000000,1.000000,17
006304231,1,16,13,513.0000000000,-491.0000000000,22.7400000000,18,19,437,39,MALE,Greater Accra Region,Above 1800 GHS,Ayawaso West Municipal,high_ln_savers,wallet_users,55,,ACTIVE,before_disbursement,before_disbursement,-3,,PENDING,before_disbursement,still_active,8.000000,6.500000,51
006308019,1,2,0,200.0000000000,0.0000000000,200.0300000000,-1,,256,36,MALE,Central Region,351 GHS - 700 GHS,Twifu Ati Morkwa District,eligible_no_loan_savers,savers,6,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,2.000000,0.000000,1
006327584,1,1,0,20.0000000000,0.0000000000,20.0000000000,3,4,290,27,MALE,Ashanti Region,701 GHS - 1000 GHS,Atwima Kwanwoma District,mid_ln_savers,savers,38,,ACTIVE,before_disbursement,before_disbursement,-27,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
006366302,1,4,2,200.0000000000,-60.0000000000,140.3500000000,4,5,298,43,MALE,Greater Accra Region,Above 1800 GHS,Adenta Municipal,mid_ln_savers,savers,13,,ACTIVE,before_disbursement,before_disbursement,-3,,PENDING,before_disbursement,still_active,4.000000,2.000000,11
006389648,1,2,0,50.0000000000,0.0000000000,50.0000000000,5,6,331,24,FEMALE,Eastern Region,701 GHS - 1000 GHS,Kibi,mid_ln_savers,savers,2,,ACTIVE,with_active_loan,with_active_loan,5,,PENDING,with_active_loan,still_active,2.000000,0.000000,0
006415740,1,1,2,5000.0000000000,-4950.0000000000,51.6100000000,20,21,296,27,MALE,Greater Accra Region,1401 GHS - 1800 GHS,Ledzokuku Municipal,high_ln_savers,savers,14,,ACTIVE,with_active_loan,with_active_loan,0,-12,PARTIALLY_PAID,with_active_loan,still_active,1.000000,2.000000,11
006469214,1,1,0,10.0000000000,0.0000000000,10.0000000000,91,92,717,,,,,,high_ln_savers,savers,155,,ACTIVE,before_disbursement,before_disbursement,-66,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
006502106,1,5,6,1270.0000000000,-1255.0000000000,21.6700000000,17,18,426,24,MALE,Other Region,Below 350 GHS,Volta,high_ln_savers,wallet_users,65,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,5.000000,6.000000,34
006541104,1,1,1,20.0000000000,-0.0100000000,20.0000000000,-1,,162,29,MALE,Ashanti Region,701 GHS - 1000 GHS,Sekyere South District,non_eligible_savers,savers,20,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,1.000000,1
006740497,1,3,0,100.0000000000,0.0000000000,100.3700000000,14,15,440,51,MALE,Greater Accra Region,Above 1800 GHS,Tema Metropolitan,high_ln_savers,savers,51,,ACTIVE,before_disbursement,before_disbursement,-30,-30,PARTIALLY_PAID,before_disbursement,still_active,1.500000,0.000000,37
006847036,1,3,0,300.0000000000,0.0000000000,300.8700000000,3,4,349,23,MALE,Volta Region,Above 1800 GHS,Ketu South District,mid_ln_savers,savers,34,,ACTIVE,before_disbursement,before_disbursement,-33,,,before_disbursement,still_active,3.000000,0.000000,23
006895538,1,1,0,21.0000000000,0.0000000000,21.0000000000,20,21,574,49,FEMALE,Tema,701 GHS - 1000 GHS,Community 22,high_ln_savers,savers,11,,ACTIVE,with_active_loan,with_active_loan,12,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
006936111,1,7,2,411.0000000000,-30.0000000000,382.2800000000,1,2,340,23,FEMALE,Greater Accra Region,701 GHS - 1000 GHS,Ashaiman Municipal,low_ln_savers,savers,44,,ACTIVE,with_active_loan,with_active_loan,121,84,LATE,with_active_loan,still_active,7.000000,2.000000,41
006981740,1,1,0,21.0000000000,0.0000000000,21.0000000000,5,6,282,34,MALE,Ashanti Region,Above 1800 GHS,Bantama,mid_ln_savers,savers,9,,ACTIVE,after_loan_closed,after_loan_closed,35,0,PAID,after_loan_closed,still_active,1.000000,0.000000,0
007085980,1,2,2,130.0000000000,-30.0000000000,100.2200000000,7,8,351,52,MALE,Eastern Region,1001 GHS - 1400 GHS,Akwapim North Municipal,mid_ln_savers,savers,38,,ACTIVE,after_loan_closed,after_loan_closed,538,431,PAID,after_loan_closed,still_active,2.000000,2.000000,22
007150405,1,4,1,100.0000000000,-50.0000000000,50.1300000000,2,3,438,28,FEMALE,Greater Accra Region,Above 1800 GHS,Ablekuma West Municipal,low_ln_savers,savers,9,,ACTIVE,after_loan_closed,after_loan_closed,78,-4,PAID,after_loan_closed,still_active,4.000000,1.000000,7
007179275,2,5,14,2890.0000000000,-2867.2800000000,24.7800000000,20,21,536,32,MALE,Eastern Region,1001 GHS - 1400 GHS,Lower Manya Krobo Municipal,high_ln_savers,wallet_users,14,2025-09-16 09:38:17.000,CLOSED,before_disbursement,before_disbursement,-24,,PENDING,before_disbursement,closed,5.000000,14.000000,41
007214171,1,2,2,1480.0000000000,-1460.0000000000,20.1000000000,1,2,452,36,MALE,Eastern Region,1001 GHS - 1400 GHS,Akwapim North Municipal,low_ln_savers,savers,31,,ACTIVE,after_loan_closed,after_loan_closed,537,477,PAID,after_loan_closed,still_active,2.000000,2.000000,2
007214654,1,1,0,20.0000000000,0.0000000000,20.0000000000,12,13,282,63,MALE,Greater Accra Region,Above 1800 GHS,Ningo-Prampram District,high_ln_savers,savers,11,,ACTIVE,with_active_loan,with_active_loan,12,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
007302868,1,2,0,51.0000000000,0.0000000000,51.0700000000,5,6,427,39,MALE,Greater Accra Region,701 GHS - 1000 GHS,Ada East District,mid_ln_savers,savers,16,,ACTIVE,before_disbursement,before_disbursement,-12,,PENDING,before_disbursement,still_active,2.000000,0.000000,7
007331605,1,3,3,170.0000000000,-150.0000000000,20.2800000000,16,17,495,22,FEMALE,Ashanti Region,Below 350 GHS,Atwima Kwanwoma District,high_ln_savers,savers,15,,ACTIVE,with_active_loan,with_active_loan,39,,PENDING,with_active_loan,still_active,3.000000,3.000000,12
007403528,1,6,0,800.0000000000,0.0000000000,801.2300000000,2,3,337,46,FEMALE,Eastern Region,Above 1800 GHS,Akuapem South District,low_ln_savers,ultra_savers,36,,ACTIVE,before_disbursement,before_disbursement,-29,,PENDING,before_disbursement,still_active,6.000000,0.000000,32
007413556,1,2,1,70.0000000000,-40.0000000000,30.2000000000,20,21,340,44,FEMALE,Accra,1001 GHS - 1400 GHS,Weija,high_ln_savers,savers,22,,ACTIVE,before_disbursement,before_disbursement,-4,,PENDING,before_disbursement,still_active,2.000000,1.000000,12
007444313,1,3,0,250.0000000000,0.0000000000,250.9100000000,1,2,355,39,FEMALE,Eastern Region,Above 1800 GHS,Abuakwa North Municipal,low_ln_savers,savers,26,,ACTIVE,before_disbursement,before_disbursement,0,-20,PAID,before_disbursement,still_active,3.000000,0.000000,19
007448670,1,3,4,170.0000000000,-150.0000000000,20.2700000000,4,5,302,20,MALE,Ashanti Region,Above 1800 GHS,Suame,mid_ln_savers,savers,41,,ACTIVE,after_loan_closed,after_loan_closed,45,-21,PAID,after_loan_closed,still_active,3.000000,4.000000,15
007470027,1,2,1,55.0000000000,-30.0000000000,25.0900000000,21,22,489,28,FEMALE,Greater Accra Region,Above 1800 GHS,Ablekuma Central Municipal,high_ln_savers,savers,27,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,2.000000,1.000000,9
007519854,1,1,1,20.0000000000,-0.0100000000,20.0100000000,2,3,340,25,MALE,Upper West Region,Above 1800 GHS,Wa Municipal,low_ln_savers,savers,40,,ACTIVE,after_loan_closed,after_loan_closed,319,260,PAID,after_loan_closed,still_active,1.000000,1.000000,2
007525688,2,7,3,2271.0000000000,-2263.0400000000,20.3500000000,15,16,463,28,MALE,Eastern Region,Above 1800 GHS,New Juaben South Municipal,high_ln_savers,savers,4,2025-09-01 12:57:44.000,CLOSED,before_disbursement,before_disbursement,-40,,PENDING,before_disbursement,closed,3.500000,1.500000,40
007638245,1,1,0,20.0000000000,0.0000000000,20.0000000000,3,4,340,30,MALE,Greater Accra Region,Above 1800 GHS,Adenta Municipal,mid_ln_savers,savers,42,,ACTIVE,before_disbursement,before_disbursement,-33,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
007761311,1,5,6,270.0000000000,-196.0000000000,74.8700000000,5,6,450,27,MALE,Ashanti Region,Above 1800 GHS,Atwima Nwabiagya North District,mid_ln_savers,wallet_users,39,,ACTIVE,before_disbursement,before_disbursement,-20,,PENDING,before_disbursement,still_active,5.000000,6.000000,32
007981386,2,57,52,2589.7600000000,-2553.6800000000,40.9300000000,31,32,685,24,MALE,Greater Accra Region,351 GHS - 700 GHS,Accra Metropolitan,high_ln_savers,wallet_users,91,2025-07-07 17:50:09.000,CLOSED,before_disbursement,before_disbursement,-190,,PENDING,before_disbursement,closed,9.500000,8.666667,188
007996999,1,1,0,20.0000000000,0.0000000000,20.0000000000,18,19,589,31,MALE,Northern Region,Above 1800 GHS,Zabzugu District,high_ln_savers,savers,28,,ACTIVE,before_disbursement,before_disbursement,-8,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
007999901,1,2,0,60.0000000000,0.0000000000,60.0500000000,1,2,290,35,FEMALE,Central Region,1401 GHS - 1800 GHS,Cape Coast,low_ln_savers,savers,9,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,2.000000,0.000000,5
008107707,1,2,0,2000.0000000000,0.0000000000,2001.8200000000,8,9,449,35,MALE,Greater Accra Region,Above 1800 GHS,Tema West Municipal,high_ln_savers,ultra_savers,18,,ACTIVE,after_loan_closed,after_loan_closed,132,103,PAID,after_loan_closed,still_active,2.000000,0.000000,14
008170337,1,2,0,400.0000000000,0.0000000000,400.3900000000,5,6,443,30,MALE,Central Region,Above 1800 GHS,Abura/ Asebu/ Kwamankese District,mid_ln_savers,savers,17,,ACTIVE,before_disbursement,before_disbursement,-6,,PENDING,before_disbursement,still_active,2.000000,0.000000,13
008276278,1,2,1,900.0000000000,-500.0000000000,402.3300000000,13,14,424,28,MALE,Northern Region,Above 1800 GHS,Sagnerigu Municipal,high_ln_savers,savers,15,,ACTIVE,before_disbursement,before_disbursement,-4,,PENDING,before_disbursement,still_active,2.000000,1.000000,12
008445249,1,1,0,20.0000000000,0.0000000000,20.0000000000,14,15,438,42,FEMALE,Greater Accra Region,701 GHS - 1000 GHS,Ga South Municipal,high_ln_savers,savers,7,,ACTIVE,with_active_loan,with_active_loan,8,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
008522020,1,26,25,1381.0300000000,-970.0700000000,414.3000000000,2,3,337,21,MALE,Ashanti Region,351 GHS - 700 GHS,Ayeduase,low_ln_savers,wallet_users,44,,ACTIVE,after_loan_closed,after_loan_closed,29,0,PAID,after_loan_closed,still_active,26.000000,25.000000,42
008561530,1,4,3,190.0000000000,-170.0000000000,20.4000000000,9,10,535,30,MALE,Eastern Region,Above 1800 GHS,Upper Manya Krobo District,high_ln_savers,savers,28,,ACTIVE,before_disbursement,before_disbursement,-18,,PENDING,before_disbursement,still_active,4.000000,3.000000,23
008656679,1,1,0,50.0000000000,0.0000000000,50.0000000000,3,4,451,40,MALE,Eastern Region,Above 1800 GHS,Akyemansa District,mid_ln_savers,savers,9,,ACTIVE,after_loan_closed,after_loan_closed,126,125,PAID,after_loan_closed,still_active,1.000000,0.000000,0
008689150,1,5,4,160.0000000000,-100.0000000000,60.3100000000,12,12,200,21,MALE,Greater Accra Region,351 GHS - 700 GHS,Accra Metropolitan,high_ln_savers,savers,18,,ACTIVE,with_active_loan,with_active_loan,0,-15,PARTIALLY_PAID,with_active_loan,still_active,5.000000,4.000000,15
008855855,2,3,1,170.0000000000,-70.5100000000,100.0000000000,1,2,337,40,MALE,Ashanti Region,351 GHS - 700 GHS,Afigya Kwabre South District,low_ln_savers,savers,31,2025-10-13 15:10:31.000,CLOSED,after_loan_closed,after_loan_closed,0,-33,PAID,after_loan_closed,closed,3.000000,1.000000,33
008936567,3,3,2,60.0000000000,-40.0500000000,20.0000000000,1,2,314,20,FEMALE,Greater Accra Region,351 GHS - 700 GHS,Ayawaso East Municipal,low_ln_savers,savers,1,2025-09-12 14:46:34.000,CLOSED,before_disbursement,before_disbursement,-29,,PENDING,before_disbursement,closed,3.000000,2.000000,25
008978901,1,4,1,373.0500000000,-300.0000000000,78.4400000000,18,19,420,30,MALE,Accra,1401 GHS - 1800 GHS,Weija,high_ln_savers,savers,140,,ACTIVE,before_disbursement,before_disbursement,-117,,PENDING,before_disbursement,still_active,1.000000,0.250000,112
